"Token","FreqLabour","FreqLibdem","c","d","GStat","Association"
"eventually",0,2,33909,21471,3.78994725664686,"libdem"
"trial",0,2,33909,21471,3.78994725664686,"libdem"
"wardens",0,2,33909,21471,3.78994725664686,"libdem"
"senate",0,2,33909,21471,3.78994725664686,"libdem"
"competence",0,2,33909,21471,3.78994725664686,"libdem"
"stimulus",0,2,33909,21471,3.78994725664686,"libdem"
"applied",0,2,33909,21471,3.78994725664686,"libdem"
"alcohol",0,2,33909,21471,3.78994725664686,"libdem"
"analysis",0,2,33909,21471,3.78994725664686,"libdem"
"directing",0,2,33909,21471,3.78994725664686,"libdem"
"disappointingly",0,2,33909,21471,3.78994725664686,"libdem"
"assist",0,2,33909,21471,3.78994725664686,"libdem"
"front",0,2,33909,21471,3.78994725664686,"libdem"
"bribery",0,2,33909,21471,3.78994725664686,"libdem"
"under-represented",0,2,33909,21471,3.78994725664686,"libdem"
"attention",0,2,33909,21471,3.78994725664686,"libdem"
"weight",0,2,33909,21471,3.78994725664686,"libdem"
"difficulties",0,2,33909,21471,3.78994725664686,"libdem"
"tables",0,2,33909,21471,3.78994725664686,"libdem"
"resorting",0,2,33909,21471,3.78994725664686,"libdem"
"emergency",0,2,33909,21471,3.78994725664686,"libdem"
"stopping",0,2,33909,21471,3.78994725664686,"libdem"
"27,500",0,2,33909,21471,3.78994725664686,"libdem"
"5-11",0,2,33909,21471,3.78994725664686,"libdem"
"liable",0,2,33909,21471,3.78994725664686,"libdem"
"scandal",0,2,33909,21471,3.78994725664686,"libdem"
"conform",0,2,33909,21471,3.78994725664686,"libdem"
"scanning",0,2,33909,21471,3.78994725664686,"libdem"
"sent",0,2,33909,21471,3.78994725664686,"libdem"
"isles",0,2,33909,21471,3.78994725664686,"libdem"
"watershed",0,2,33909,21471,3.78994725664686,"libdem"
"generations",0,2,33909,21471,3.78994725664686,"libdem"
"accident",0,2,33909,21471,3.78994725664686,"libdem"
"irrelevant",0,2,33909,21471,3.78994725664686,"libdem"
"suitable",0,2,33909,21471,3.78994725664686,"libdem"
"settled",0,2,33909,21471,3.78994725664686,"libdem"
"oppress",0,2,33909,21471,3.78994725664686,"libdem"
"adapt",0,2,33909,21471,3.78994725664686,"libdem"
"citizenship",0,2,33909,21471,3.78994725664686,"libdem"
"acting",0,2,33909,21471,3.78994725664686,"libdem"
"recruited",0,2,33909,21471,3.78994725664686,"libdem"
"immediately",0,2,33909,21471,3.78994725664686,"libdem"
"plenary",0,2,33909,21471,3.78994725664686,"libdem"
"search",0,2,33909,21471,3.78994725664686,"libdem"
"practical",0,2,33909,21471,3.78994725664686,"libdem"
"inspectors",0,2,33909,21471,3.78994725664686,"libdem"
"exemption",0,2,33909,21471,3.78994725664686,"libdem"
"earliest",0,2,33909,21471,3.78994725664686,"libdem"
"interfere",0,2,33909,21471,3.78994725664686,"libdem"
"hardship",0,2,33909,21471,3.78994725664686,"libdem"
"offence",0,2,33909,21471,3.78994725664686,"libdem"
"undertaking",0,2,33909,21471,3.78994725664686,"libdem"
"wonder",0,2,33909,21471,3.78994725664686,"libdem"
"behalf",0,2,33909,21471,3.78994725664686,"libdem"
"jobseekers",0,2,33909,21471,3.78994725664686,"libdem"
"uk-wide",0,2,33909,21471,3.78994725664686,"libdem"
"penny",0,2,33909,21471,3.78994725664686,"libdem"
"discretionary",0,2,33909,21471,3.78994725664686,"libdem"
"commissioners",0,2,33909,21471,3.78994725664686,"libdem"
"undermine",0,2,33909,21471,3.78994725664686,"libdem"
"tighten",0,2,33909,21471,3.78994725664686,"libdem"
"output",0,2,33909,21471,3.78994725664686,"libdem"
"inequalities",0,2,33909,21471,3.78994725664686,"libdem"
"weather",0,2,33909,21471,3.78994725664686,"libdem"
"recognising",0,2,33909,21471,3.78994725664686,"libdem"
"pre-school",0,2,33909,21471,3.78994725664686,"libdem"
"evaluated",0,2,33909,21471,3.78994725664686,"libdem"
"simplistic",0,2,33909,21471,3.78994725664686,"libdem"
"playgroups",0,2,33909,21471,3.78994725664686,"libdem"
"threatened",0,2,33909,21471,3.78994725664686,"libdem"
"revenues",0,2,33909,21471,3.78994725664686,"libdem"
"retail",0,2,33909,21471,3.78994725664686,"libdem"
"night",0,2,33909,21471,3.78994725664686,"libdem"
"gender",0,2,33909,21471,3.78994725664686,"libdem"
"prepare",0,2,33909,21471,3.78994725664686,"libdem"
"budgetary",0,2,33909,21471,3.78994725664686,"libdem"
"monitoring",0,2,33909,21471,3.78994725664686,"libdem"
"obtain",0,2,33909,21471,3.78994725664686,"libdem"
"shared",0,2,33909,21471,3.78994725664686,"libdem"
"minor",0,2,33909,21471,3.78994725664686,"libdem"
"hotspots",0,2,33909,21471,3.78994725664686,"libdem"
"chaos",0,2,33909,21471,3.78994725664686,"libdem"
"anti-competitive",0,2,33909,21471,3.78994725664686,"libdem"
"rio+10",0,2,33909,21471,3.78994725664686,"libdem"
"techniques",0,2,33909,21471,3.78994725664686,"libdem"
"emotional",0,2,33909,21471,3.78994725664686,"libdem"
"effect",0,2,33909,21471,3.78994725664686,"libdem"
"non-residential",0,2,33909,21471,3.78994725664686,"libdem"
"charles",0,2,33909,21471,3.78994725664686,"libdem"
"scarce",0,2,33909,21471,3.78994725664686,"libdem"
"several",0,2,33909,21471,3.78994725664686,"libdem"
"individual",9,13,33900,21460,3.69862893044989,"libdem"
"means",9,13,33900,21460,3.69862893044989,"libdem"
"civil",8,12,33901,21461,3.66909061211537,"libdem"
"england",6,10,33903,21463,3.66712892365851,"libdem"
"governments",7,11,33902,21462,3.65640588103148,"libdem"
"un",7,11,33902,21462,3.65640588103148,"libdem"
"authorities",18,21,33891,21452,3.62206633815287,"libdem"
"equally",1,4,33908,21469,3.55711372434907,"libdem"
"loans",1,4,33908,21469,3.55711372434907,"libdem"
"establishment",1,4,33908,21469,3.55711372434907,"libdem"
"restrictions",1,4,33908,21469,3.55711372434907,"libdem"
"investigate",1,4,33908,21469,3.55711372434907,"libdem"
"aviation",1,4,33908,21469,3.55711372434907,"libdem"
"advanced",1,4,33908,21469,3.55711372434907,"libdem"
"gm",1,4,33908,21469,3.55711372434907,"libdem"
"monetary",1,4,33908,21469,3.55711372434907,"libdem"
"exchange",1,4,33908,21469,3.55711372434907,"libdem"
"ones",1,4,33908,21469,3.55711372434907,"libdem"
"streamline",1,4,33908,21469,3.55711372434907,"libdem"
"comply",1,4,33908,21469,3.55711372434907,"libdem"
"ofcom",1,4,33908,21469,3.55711372434907,"libdem"
"regulator",1,4,33908,21469,3.55711372434907,"libdem"
"policing",1,4,33908,21469,3.55711372434907,"libdem"
"railtrack",1,4,33908,21469,3.55711372434907,"libdem"
"crops",1,4,33908,21469,3.55711372434907,"libdem"
"figures",1,4,33908,21469,3.55711372434907,"libdem"
"goods",1,4,33908,21469,3.55711372434907,"libdem"
"environmentally",1,4,33908,21469,3.55711372434907,"libdem"
"16",1,4,33908,21469,3.55711372434907,"libdem"
"prisoners",1,4,33908,21469,3.55711372434907,"libdem"
"aids",1,4,33908,21469,3.55711372434907,"libdem"
"suffered",1,4,33908,21469,3.55711372434907,"libdem"
"deserve",1,4,33908,21469,3.55711372434907,"libdem"
"passengers",1,4,33908,21469,3.55711372434907,"libdem"
"race",1,4,33908,21469,3.55711372434907,"libdem"
"all",106,88,33803,21385,3.49825530666033,"libdem"
"other",22,24,33887,21449,3.38359799057494,"libdem"
"guarantee",15,18,33894,21455,3.35317597652983,"libdem"
"information",14,17,33895,21456,3.26719889259923,"libdem"
"extra",41,26,33868,21447,3.16039250654945e-05,"libdem"
"uk",30,30,33879,21443,3.10774173940307,"libdem"
"under",19,21,33890,21452,3.08562915025789,"libdem"
"management",5,9,33904,21464,3.7117779821011,"libdem"
"addition",2,5,33907,21468,3.06150292039425,"libdem"
"workforce",2,5,33907,21468,3.06150292039425,"libdem"
"remove",2,5,33907,21468,3.06150292039425,"libdem"
"larger",2,5,33907,21468,3.06150292039425,"libdem"
"press",2,5,33907,21468,3.06150292039425,"libdem"
"overseas",2,5,33907,21468,3.06150292039425,"libdem"
"traffic",2,5,33907,21468,3.06150292039425,"libdem"
"exports",2,5,33907,21468,3.06150292039425,"libdem"
"enforcement",2,5,33907,21468,3.06150292039425,"libdem"
"involvement",2,5,33907,21468,3.06150292039425,"libdem"
"price",2,5,33907,21468,3.06150292039425,"libdem"
"creation",2,5,33907,21468,3.06150292039425,"libdem"
"professional",2,5,33907,21468,3.06150292039425,"libdem"
"suffer",2,5,33907,21468,3.06150292039425,"libdem"
"preserve",2,5,33907,21468,3.06150292039425,"libdem"
"agricultural",2,5,33907,21468,3.06150292039425,"libdem"
"arts",17,20,33892,21453,3.5309060315821,"libdem"
"health",42,40,33867,21433,3.3826718520572,"libdem"
"individuals",3,6,33906,21467,2.85616900938333,"libdem"
"grants",3,6,33906,21467,2.85616900938333,"libdem"
"paying",3,6,33906,21467,2.85616900938333,"libdem"
"held",3,6,33906,21467,2.85616900938333,"libdem"
"increases",3,6,33906,21467,2.85616900938333,"libdem"
"smaller",3,6,33906,21467,2.85616900938333,"libdem"
"failed",3,6,33906,21467,2.85616900938333,"libdem"
"offences",3,6,33906,21467,2.85616900938333,"libdem"
"courses",3,6,33906,21467,2.85616900938333,"libdem"
"fairly",3,6,33906,21467,2.85616900938333,"libdem"
"company",3,6,33906,21467,2.85616900938333,"libdem"
"they",69,59,33840,21414,2.84237797600875,"libdem"
"maintain",8,11,33901,21462,2.83035307843454,"libdem"
"both",8,11,33901,21462,2.83035307843454,"libdem"
"fund",27,27,33882,21446,2.79665625319561,"libdem"
"approach",7,10,33902,21463,2.78327858971996,"libdem"
"farming",7,10,33902,21463,2.78327858971996,"libdem"
"innovation",7,10,33902,21463,2.78327858971996,"libdem"
"sentences",4,7,33905,21466,2.76897956910311,"libdem"
"currently",6,9,33903,21464,2.75156073493003,"libdem"
"far",6,9,33903,21464,2.75156073493003,"libdem"
"particular",5,8,33904,21465,2.74250132736446,"libdem"
"additional",5,8,33904,21465,2.74250132736446,"libdem"
"money",21,22,33888,21451,2.70704126762697,"libdem"
"levels",11,13,33898,21460,2.32338155994524,"libdem"
"human",11,13,33898,21460,2.32338155994524,"libdem"
"arms",11,13,33898,21460,2.32338155994524,"libdem"
"rate",16,17,33893,21456,2.19589500302502,"libdem"
"village",1,3,33908,21470,2.16737670108332,"libdem"
"allied",1,3,33908,21470,2.16737670108332,"libdem"
"heard",1,3,33908,21470,2.16737670108332,"libdem"
"assessments",1,3,33908,21470,2.16737670108332,"libdem"
"anti-discrimination",1,3,33908,21470,2.16737670108332,"libdem"
"charged",1,3,33908,21470,2.16737670108332,"libdem"
"fields",1,3,33908,21470,2.16737670108332,"libdem"
"devolution",1,3,33908,21470,2.16737670108332,"libdem"
"thousands",1,3,33908,21470,2.16737670108332,"libdem"
"highly",1,3,33908,21470,2.16737670108332,"libdem"
"tied",1,3,33908,21470,2.16737670108332,"libdem"
"libraries",1,3,33908,21470,2.16737670108332,"libdem"
"starting",1,3,33908,21470,2.16737670108332,"libdem"
"simpler",1,3,33908,21470,2.16737670108332,"libdem"
"full-time",1,3,33908,21470,2.16737670108332,"libdem"
"25,000",1,3,33908,21470,2.16737670108332,"libdem"
"either",1,3,33908,21470,2.16737670108332,"libdem"
"feel",1,3,33908,21470,2.16737670108332,"libdem"
"allowing",1,3,33908,21470,2.16737670108332,"libdem"
"tourism",1,3,33908,21470,2.16737670108332,"libdem"
"rich",1,3,33908,21470,2.16737670108332,"libdem"
"ultimately",1,3,33908,21470,2.16737670108332,"libdem"
"grounds",1,3,33908,21470,2.16737670108332,"libdem"
"however",1,3,33908,21470,2.16737670108332,"libdem"
"short",1,3,33908,21470,2.16737670108332,"libdem"
"upon",1,3,33908,21470,2.16737670108332,"libdem"
"section",1,3,33908,21470,2.16737670108332,"libdem"
"whitehall",1,3,33908,21470,2.16737670108332,"libdem"
"closing",1,3,33908,21470,2.16737670108332,"libdem"
"materials",1,3,33908,21470,2.16737670108332,"libdem"
"pubs",1,3,33908,21470,2.16737670108332,"libdem"
"privatisation",1,3,33908,21470,2.16737670108332,"libdem"
"applications",1,3,33908,21470,2.16737670108332,"libdem"
"sanctions",1,3,33908,21470,2.16737670108332,"libdem"
"royal",1,3,33908,21470,2.16737670108332,"libdem"
"accountability",1,3,33908,21470,2.16737670108332,"libdem"
"eye",1,3,33908,21470,2.16737670108332,"libdem"
"taxing",1,3,33908,21470,2.16737670108332,"libdem"
"waterways",1,3,33908,21470,2.16737670108332,"libdem"
"bbc",1,3,33908,21470,2.16737670108332,"libdem"
"corporate",1,3,33908,21470,2.16737670108332,"libdem"
"sex",1,3,33908,21470,2.16737670108332,"libdem"
"advocate",1,3,33908,21470,2.16737670108332,"libdem"
"developments",1,3,33908,21470,2.16737670108332,"libdem"
"representatives",1,3,33908,21470,2.16737670108332,"libdem"
"bureaucratic",1,3,33908,21470,2.16737670108332,"libdem"
"unless",1,3,33908,21470,2.16737670108332,"libdem"
"threaten",1,3,33908,21470,2.16737670108332,"libdem"
"summit",1,3,33908,21470,2.16737670108332,"libdem"
"prioritise",1,3,33908,21470,2.16737670108332,"libdem"
"obliged",1,3,33908,21470,2.16737670108332,"libdem"
"cold",1,3,33908,21470,2.16737670108332,"libdem"
"excessive",1,3,33908,21470,2.16737670108332,"libdem"
"levy",1,3,33908,21470,2.16737670108332,"libdem"
"providing",9,11,33900,21462,2.14966648123221,"libdem"
"based",9,11,33900,21462,2.14966648123221,"libdem"
"issues",8,10,33901,21463,2.06843024940086,"libdem"
"boost",8,10,33901,21463,2.06843024940086,"libdem"
"system",71,58,33838,21415,2.05188492750212,"libdem"
"them",45,39,33864,21434,2.03678316732626,"libdem"
"regulation",7,9,33902,21464,1.99282803187037,"libdem"
"protection",7,9,33902,21464,1.99282803187037,"libdem"
"proper",6,8,33903,21465,1.92529907076823,"libdem"
"programmes",6,8,33903,21465,1.92529907076823,"libdem"
"efficiency",6,8,33903,21465,1.92529907076823,"libdem"
"amount",2,4,33907,21469,1.90400611459237,"libdem"
"politics",2,4,33907,21469,1.90400611459237,"libdem"
"huge",2,4,33907,21469,1.90400611459237,"libdem"
"result",2,4,33907,21469,1.90400611459237,"libdem"
"according",2,4,33907,21469,1.90400611459237,"libdem"
"boards",2,4,33907,21469,1.90400611459237,"libdem"
"responsible",2,4,33907,21469,1.90400611459237,"libdem"
"preventing",2,4,33907,21469,1.90400611459237,"libdem"
"volunteering",2,4,33907,21469,1.90400611459237,"libdem"
"altogether",2,4,33907,21469,1.90400611459237,"libdem"
"issue",2,4,33907,21469,1.90400611459237,"libdem"
"retain",2,4,33907,21469,1.90400611459237,"libdem"
"aged",2,4,33907,21469,1.90400611459237,"libdem"
"roles",2,4,33907,21469,1.90400611459237,"libdem"
"initiatives",2,4,33907,21469,1.90400611459237,"libdem"
"2000",2,4,33907,21469,1.90400611459237,"libdem"
"favour",2,4,33907,21469,1.90400611459237,"libdem"
"limits",2,4,33907,21469,1.90400611459237,"libdem"
"maintaining",2,4,33907,21469,1.90400611459237,"libdem"
"cover",2,4,33907,21469,1.90400611459237,"libdem"
"combat",2,4,33907,21469,1.90400611459237,"libdem"
"parliamentary",2,4,33907,21469,1.90400611459237,"libdem"
"no-fault",0,1,33909,21472,1.89494511277482,"libdem"
"method",0,1,33909,21472,1.89494511277482,"libdem"
"vaccine",0,1,33909,21472,1.89494511277482,"libdem"
"beginning",0,1,33909,21472,1.89494511277482,"libdem"
"miles",0,1,33909,21472,1.89494511277482,"libdem"
"vary",0,1,33909,21472,1.89494511277482,"libdem"
"16-24",0,1,33909,21472,1.89494511277482,"libdem"
"wall",0,1,33909,21472,1.89494511277482,"libdem"
"category",0,1,33909,21472,1.89494511277482,"libdem"
"impacts",0,1,33909,21472,1.89494511277482,"libdem"
"tagging",0,1,33909,21472,1.89494511277482,"libdem"
"mile",0,1,33909,21472,1.89494511277482,"libdem"
"recommending",0,1,33909,21472,1.89494511277482,"libdem"
"habitats",0,1,33909,21472,1.89494511277482,"libdem"
"acquires",0,1,33909,21472,1.89494511277482,"libdem"
"diplomacy",0,1,33909,21472,1.89494511277482,"libdem"
"demonstrably",0,1,33909,21472,1.89494511277482,"libdem"
"approved",0,1,33909,21472,1.89494511277482,"libdem"
"sensibly",0,1,33909,21472,1.89494511277482,"libdem"
"index",0,1,33909,21472,1.89494511277482,"libdem"
"organisms",0,1,33909,21472,1.89494511277482,"libdem"
"amends",0,1,33909,21472,1.89494511277482,"libdem"
"fewest",0,1,33909,21472,1.89494511277482,"libdem"
"timetabling",0,1,33909,21472,1.89494511277482,"libdem"
"fortunes",0,1,33909,21472,1.89494511277482,"libdem"
"restricts",0,1,33909,21472,1.89494511277482,"libdem"
"protests",0,1,33909,21472,1.89494511277482,"libdem"
"substances",0,1,33909,21472,1.89494511277482,"libdem"
"empty",0,1,33909,21472,1.89494511277482,"libdem"
"under-regulated",0,1,33909,21472,1.89494511277482,"libdem"
"under-valued",0,1,33909,21472,1.89494511277482,"libdem"
"supplement",0,1,33909,21472,1.89494511277482,"libdem"
"equalising",0,1,33909,21472,1.89494511277482,"libdem"
"officials",0,1,33909,21472,1.89494511277482,"libdem"
"factories",0,1,33909,21472,1.89494511277482,"libdem"
"component",0,1,33909,21472,1.89494511277482,"libdem"
"labels",0,1,33909,21472,1.89494511277482,"libdem"
"cartels",0,1,33909,21472,1.89494511277482,"libdem"
"web",0,1,33909,21472,1.89494511277482,"libdem"
"rigid",0,1,33909,21472,1.89494511277482,"libdem"
"fostering",0,1,33909,21472,1.89494511277482,"libdem"
"included",0,1,33909,21472,1.89494511277482,"libdem"
"determining",0,1,33909,21472,1.89494511277482,"libdem"
"8-11",0,1,33909,21472,1.89494511277482,"libdem"
"cholesterol",0,1,33909,21472,1.89494511277482,"libdem"
"aids/hiv",0,1,33909,21472,1.89494511277482,"libdem"
"urge",0,1,33909,21472,1.89494511277482,"libdem"
"respite",0,1,33909,21472,1.89494511277482,"libdem"
"mergers",0,1,33909,21472,1.89494511277482,"libdem"
"wheelchair",0,1,33909,21472,1.89494511277482,"libdem"
"enrich",0,1,33909,21472,1.89494511277482,"libdem"
"toxic",0,1,33909,21472,1.89494511277482,"libdem"
"feed",0,1,33909,21472,1.89494511277482,"libdem"
"negotiations",0,1,33909,21472,1.89494511277482,"libdem"
"peacekeepers",0,1,33909,21472,1.89494511277482,"libdem"
"proven",0,1,33909,21472,1.89494511277482,"libdem"
"overdue",0,1,33909,21472,1.89494511277482,"libdem"
"negative",0,1,33909,21472,1.89494511277482,"libdem"
"arrange",0,1,33909,21472,1.89494511277482,"libdem"
"relax",0,1,33909,21472,1.89494511277482,"libdem"
"curfews",0,1,33909,21472,1.89494511277482,"libdem"
"invention",0,1,33909,21472,1.89494511277482,"libdem"
"aiming",0,1,33909,21472,1.89494511277482,"libdem"
"element",0,1,33909,21472,1.89494511277482,"libdem"
"harm",0,1,33909,21472,1.89494511277482,"libdem"
"measurement",0,1,33909,21472,1.89494511277482,"libdem"
"asthma",0,1,33909,21472,1.89494511277482,"libdem"
"littering",0,1,33909,21472,1.89494511277482,"libdem"
"meaningless",0,1,33909,21472,1.89494511277482,"libdem"
"expected",0,1,33909,21472,1.89494511277482,"libdem"
"tenant",0,1,33909,21472,1.89494511277482,"libdem"
"intimidates",0,1,33909,21472,1.89494511277482,"libdem"
"march",0,1,33909,21472,1.89494511277482,"libdem"
"accompanied",0,1,33909,21472,1.89494511277482,"libdem"
"sanction",0,1,33909,21472,1.89494511277482,"libdem"
"man-made",0,1,33909,21472,1.89494511277482,"libdem"
"entrant",0,1,33909,21472,1.89494511277482,"libdem"
"costing",0,1,33909,21472,1.89494511277482,"libdem"
"transferable",0,1,33909,21472,1.89494511277482,"libdem"
"lanes",0,1,33909,21472,1.89494511277482,"libdem"
"volatile",0,1,33909,21472,1.89494511277482,"libdem"
"criticism",0,1,33909,21472,1.89494511277482,"libdem"
"totally",0,1,33909,21472,1.89494511277482,"libdem"
"exist",0,1,33909,21472,1.89494511277482,"libdem"
"sunset",0,1,33909,21472,1.89494511277482,"libdem"
"enabled",0,1,33909,21472,1.89494511277482,"libdem"
"discounts",0,1,33909,21472,1.89494511277482,"libdem"
"came",0,1,33909,21472,1.89494511277482,"libdem"
"speedily",0,1,33909,21472,1.89494511277482,"libdem"
"remembrance",0,1,33909,21472,1.89494511277482,"libdem"
"supplant",0,1,33909,21472,1.89494511277482,"libdem"
"oversees",0,1,33909,21472,1.89494511277482,"libdem"
"reflects",0,1,33909,21472,1.89494511277482,"libdem"
"fishing-free",0,1,33909,21472,1.89494511277482,"libdem"
"day-to-day",0,1,33909,21472,1.89494511277482,"libdem"
