"Token","FreqLabour","FreqLibdem","c","d","GStat","Association"
"strengthen",6,12,26034,23575,2.67740767722196,"libdem"
"learning",6,12,26034,23575,2.67740767722196,"libdem"
"use",15,23,26025,23564,2.58331021341593,"libdem"
"infrastructure",15,23,26025,23564,2.58331021341593,"libdem"
"example",2,6,26038,23581,2.50870482830446,"libdem"
"responsible",2,6,26038,23581,2.50870482830446,"libdem"
"generation",2,6,26038,23581,2.50870482830446,"libdem"
"vehicles",2,6,26038,23581,2.50870482830446,"libdem"
"learn",2,6,26038,23581,2.50870482830446,"libdem"
"months",2,6,26038,23581,2.50870482830446,"libdem"
"emergency",2,6,26038,23581,2.50870482830446,"libdem"
"identify",2,6,26038,23581,2.50870482830446,"libdem"
"significant",2,6,26038,23581,2.50870482830446,"libdem"
"i",2,6,26038,23581,2.50870482830446,"libdem"
"stations",2,6,26038,23581,2.50870482830446,"libdem"
"poor",2,6,26038,23581,2.50870482830446,"libdem"
"grow",2,6,26038,23581,2.50870482830446,"libdem"
"referendum",2,6,26038,23581,2.50870482830446,"libdem"
"waiting",2,6,26038,23581,2.50870482830446,"libdem"
"efforts",4,9,26036,23578,2.50067497086546,"libdem"
"high-quality",4,9,26036,23578,2.50067497086546,"libdem"
"reducing",4,9,26036,23578,2.50067497086546,"libdem"
"healthy",4,9,26036,23578,2.50067497086546,"libdem"
"early",7,13,26033,23574,2.47156103945846,"libdem"
"include",8,14,26032,23573,2.30573781142844,"libdem"
"sustainable",13,20,26027,23567,2.27098590636747,"libdem"
"separate",1,4,26039,23583,2.23670583825295,"libdem"
"stability",1,4,26039,23583,2.23670583825295,"libdem"
"experience",1,4,26039,23583,2.23670583825295,"libdem"
"prioritising",1,4,26039,23583,2.23670583825295,"libdem"
"amount",1,4,26039,23583,2.23670583825295,"libdem"
"half",1,4,26039,23583,2.23670583825295,"libdem"
"placed",1,4,26039,23583,2.23670583825295,"libdem"
"increases",1,4,26039,23583,2.23670583825295,"libdem"
"appointments",1,4,26039,23583,2.23670583825295,"libdem"
"requirements",1,4,26039,23583,2.23670583825295,"libdem"
"enterprise",1,4,26039,23583,2.23670583825295,"libdem"
"zero-carbon",1,4,26039,23583,2.23670583825295,"libdem"
"assembly",1,4,26039,23583,2.23670583825295,"libdem"
"apply",1,4,26039,23583,2.23670583825295,"libdem"
"afford",1,4,26039,23583,2.23670583825295,"libdem"
"prisoners",1,4,26039,23583,2.23670583825295,"libdem"
"six",1,4,26039,23583,2.23670583825295,"libdem"
"equalities",1,4,26039,23583,2.23670583825295,"libdem"
"lines",1,4,26039,23583,2.23670583825295,"libdem"
"cutting",1,4,26039,23583,2.23670583825295,"libdem"
"worldwide",1,4,26039,23583,2.23670583825295,"libdem"
"reforms",1,4,26039,23583,2.23670583825295,"libdem"
"coalition",1,4,26039,23583,2.23670583825295,"libdem"
"threshold",1,4,26039,23583,2.23670583825295,"libdem"
"population",1,4,26039,23583,2.23670583825295,"libdem"
"presumption",1,4,26039,23583,2.23670583825295,"libdem"
"15",1,4,26039,23583,2.23670583825295,"libdem"
"enterprises",1,4,26039,23583,2.23670583825295,"libdem"
"pursue",1,4,26039,23583,2.23670583825295,"libdem"
"flexibility",1,4,26039,23583,2.23670583825295,"libdem"
"expanding",1,4,26039,23583,2.23670583825295,"libdem"
"house",1,4,26039,23583,2.23670583825295,"libdem"
"property",1,4,26039,23583,2.23670583825295,"libdem"
"mandate",1,4,26039,23583,2.23670583825295,"libdem"
"themselves",1,4,26039,23583,2.23670583825295,"libdem"
"love",1,4,26039,23583,2.23670583825295,"libdem"
"movement",1,4,26039,23583,2.23670583825295,"libdem"
"departments",1,4,26039,23583,2.23670583825295,"libdem"
"extremism",1,4,26039,23583,2.23670583825295,"libdem"
"student",1,4,26039,23583,2.23670583825295,"libdem"
"guidance",1,4,26039,23583,2.23670583825295,"libdem"
"intelligence",1,4,26039,23583,2.23670583825295,"libdem"
"identity",1,4,26039,23583,2.23670583825295,"libdem"
"prevention",1,4,26039,23583,2.23670583825295,"libdem"
"order",5,10,26035,23577,2.23103980210913,"libdem"
"two",5,10,26035,23577,2.23103980210913,"libdem"
"bus",5,10,26035,23577,2.23103980210913,"libdem"
"move",5,10,26035,23577,2.23103980210913,"libdem"
"ireland",9,15,26031,23572,2.16941009103426,"libdem"
"health",55,65,25985,23522,2.12236371576768,"libdem"
"any",15,22,26025,23565,2.11699128079669,"libdem"
"which",43,55,25997,23532,2.9058082104723,"libdem"
"welsh",3,7,26037,23580,2.06627997383625,"libdem"
"annual",3,7,26037,23580,2.06627997383625,"libdem"
"increasingly",3,7,26037,23580,2.06627997383625,"libdem"
"protecting",6,11,26034,23576,2.02952504922446,"libdem"
"schools",26,34,26014,23553,2.01055797792973,"libdem"
"should",19,26,26021,23561,1.89768893500052,"libdem"
"citizens",7,12,26033,23575,1.87329424890464,"libdem"
"report",7,12,26033,23575,1.87329424890464,"libdem"
"an",59,68,25981,23519,1.84416597215655,"libdem"
"other",22,29,26018,23558,1.78297930345654,"libdem"
"immigration",8,13,26032,23574,1.74878440964997,"libdem"
"investing",8,13,26032,23574,1.74878440964997,"libdem"
"income",8,13,26032,23574,1.74878440964997,"libdem"
"market",9,14,26031,23573,1.64739797622941,"libdem"
"break",2,5,26038,23582,1.64245011126533,"libdem"
"seeking",2,5,26038,23582,1.64245011126533,"libdem"
"adults",2,5,26038,23582,1.64245011126533,"libdem"
"bbc",2,5,26038,23582,1.64245011126533,"libdem"
"entrepreneurs",2,5,26038,23582,1.64245011126533,"libdem"
"aged",2,5,26038,23582,1.64245011126533,"libdem"
"revenue",2,5,26038,23582,1.64245011126533,"libdem"
"votes",2,5,26038,23582,1.64245011126533,"libdem"
"customs",2,5,26038,23582,1.64245011126533,"libdem"
"standard",2,5,26038,23582,1.64245011126533,"libdem"
"scale",2,5,26038,23582,1.64245011126533,"libdem"
"determined",2,5,26038,23582,1.64245011126533,"libdem"
"success",2,5,26038,23582,1.64245011126533,"libdem"
"participation",2,5,26038,23582,1.64245011126533,"libdem"
"comprehensive",2,5,26038,23582,1.64245011126533,"libdem"
"settlement",2,5,26038,23582,1.64245011126533,"libdem"
"ill-health",2,5,26038,23582,1.64245011126533,"libdem"
"nato",2,5,26038,23582,1.64245011126533,"libdem"
"british",16,22,26024,23565,1.63918318745635,"libdem"
"european",16,22,26024,23565,1.63918318745635,"libdem"
"approach",5,9,26035,23578,1.58938123665867,"libdem"
"impact",5,9,26035,23578,1.58938123665867,"libdem"
"freedom",5,9,26035,23578,1.58938123665867,"libdem"
"rate",5,9,26035,23578,1.58938123665867,"libdem"
"legal",11,16,26029,23571,1.49284073677629,"libdem"
"own",11,16,26029,23571,1.49284073677629,"libdem"
"countries",11,16,26029,23571,1.49284073677629,"libdem"
"populism",0,1,26040,23586,1.48770090169694,"libdem"
"80",0,1,26040,23586,1.48770090169694,"libdem"
"8.4",0,1,26040,23586,1.48770090169694,"libdem"
"editorial",0,1,26040,23586,1.48770090169694,"libdem"
"marketing",0,1,26040,23586,1.48770090169694,"libdem"
"miserable",0,1,26040,23586,1.48770090169694,"libdem"
"although",0,1,26040,23586,1.48770090169694,"libdem"
"4.3",0,1,26040,23586,1.48770090169694,"libdem"
"attend",0,1,26040,23586,1.48770090169694,"libdem"
"savings",0,1,26040,23586,1.48770090169694,"libdem"
"9.5",0,1,26040,23586,1.48770090169694,"libdem"
"malpractice",0,1,26040,23586,1.48770090169694,"libdem"
"5.2",0,1,26040,23586,1.48770090169694,"libdem"
"5.6",0,1,26040,23586,1.48770090169694,"libdem"
"largely",0,1,26040,23586,1.48770090169694,"libdem"
"chartered",0,1,26040,23586,1.48770090169694,"libdem"
"transferable",0,1,26040,23586,1.48770090169694,"libdem"
"builders",0,1,26040,23586,1.48770090169694,"libdem"
"7.3",0,1,26040,23586,1.48770090169694,"libdem"
"judgments",0,1,26040,23586,1.48770090169694,"libdem"
"stakes",0,1,26040,23586,1.48770090169694,"libdem"
"execution",0,1,26040,23586,1.48770090169694,"libdem"
"continuity",0,1,26040,23586,1.48770090169694,"libdem"
"feeling",0,1,26040,23586,1.48770090169694,"libdem"
"gp-led",0,1,26040,23586,1.48770090169694,"libdem"
"overcentralised",0,1,26040,23586,1.48770090169694,"libdem"
"smooths",0,1,26040,23586,1.48770090169694,"libdem"
"rivers",0,1,26040,23586,1.48770090169694,"libdem"
"helpful",0,1,26040,23586,1.48770090169694,"libdem"
"patriotic",0,1,26040,23586,1.48770090169694,"libdem"
"prior",0,1,26040,23586,1.48770090169694,"libdem"
"january",0,1,26040,23586,1.48770090169694,"libdem"
"reskill",0,1,26040,23586,1.48770090169694,"libdem"
"civic",0,1,26040,23586,1.48770090169694,"libdem"
"recession",0,1,26040,23586,1.48770090169694,"libdem"
"treat",0,1,26040,23586,1.48770090169694,"libdem"
"copyright",0,1,26040,23586,1.48770090169694,"libdem"
"depression",0,1,26040,23586,1.48770090169694,"libdem"
"government-run",0,1,26040,23586,1.48770090169694,"libdem"
"lighting",0,1,26040,23586,1.48770090169694,"libdem"
"inheritance",0,1,26040,23586,1.48770090169694,"libdem"
"assemblies",0,1,26040,23586,1.48770090169694,"libdem"
"assertive",0,1,26040,23586,1.48770090169694,"libdem"
"catalysing",0,1,26040,23586,1.48770090169694,"libdem"
"28-day",0,1,26040,23586,1.48770090169694,"libdem"
"regardless",0,1,26040,23586,1.48770090169694,"libdem"
"train",0,1,26040,23586,1.48770090169694,"libdem"
"fragile",0,1,26040,23586,1.48770090169694,"libdem"
"justifiably",0,1,26040,23586,1.48770090169694,"libdem"
"discipline",0,1,26040,23586,1.48770090169694,"libdem"
"pave",0,1,26040,23586,1.48770090169694,"libdem"
"voted",0,1,26040,23586,1.48770090169694,"libdem"
"audits",0,1,26040,23586,1.48770090169694,"libdem"
"behaviour",0,1,26040,23586,1.48770090169694,"libdem"
"question",0,1,26040,23586,1.48770090169694,"libdem"
"certificates",0,1,26040,23586,1.48770090169694,"libdem"
"unesco",0,1,26040,23586,1.48770090169694,"libdem"
"adhere",0,1,26040,23586,1.48770090169694,"libdem"
"transfer",0,1,26040,23586,1.48770090169694,"libdem"
"community-interest",0,1,26040,23586,1.48770090169694,"libdem"
"routinely",0,1,26040,23586,1.48770090169694,"libdem"
"harming",0,1,26040,23586,1.48770090169694,"libdem"
"cornerstone",0,1,26040,23586,1.48770090169694,"libdem"
"globalised",0,1,26040,23586,1.48770090169694,"libdem"
"catching",0,1,26040,23586,1.48770090169694,"libdem"
"records",0,1,26040,23586,1.48770090169694,"libdem"
"mayoral",0,1,26040,23586,1.48770090169694,"libdem"
"essentials",0,1,26040,23586,1.48770090169694,"libdem"
"9.1",0,1,26040,23586,1.48770090169694,"libdem"
"whistle-blowers",0,1,26040,23586,1.48770090169694,"libdem"
"opens",0,1,26040,23586,1.48770090169694,"libdem"
"263",0,1,26040,23586,1.48770090169694,"libdem"
"import",0,1,26040,23586,1.48770090169694,"libdem"
"israeli",0,1,26040,23586,1.48770090169694,"libdem"
"stansted",0,1,26040,23586,1.48770090169694,"libdem"
"commensurate",0,1,26040,23586,1.48770090169694,"libdem"
"humanely",0,1,26040,23586,1.48770090169694,"libdem"
"coherently",0,1,26040,23586,1.48770090169694,"libdem"
"exceeded",0,1,26040,23586,1.48770090169694,"libdem"
"repeatedly",0,1,26040,23586,1.48770090169694,"libdem"
"dairy",0,1,26040,23586,1.48770090169694,"libdem"
"economically",0,1,26040,23586,1.48770090169694,"libdem"
"june",0,1,26040,23586,1.48770090169694,"libdem"
"high-earning",0,1,26040,23586,1.48770090169694,"libdem"
"argument",0,1,26040,23586,1.48770090169694,"libdem"
"stereotyping",0,1,26040,23586,1.48770090169694,"libdem"
"france",0,1,26040,23586,1.48770090169694,"libdem"
"shift",0,1,26040,23586,1.48770090169694,"libdem"
"takeaways",0,1,26040,23586,1.48770090169694,"libdem"
"perils",0,1,26040,23586,1.48770090169694,"libdem"
"donations",0,1,26040,23586,1.48770090169694,"libdem"
"doubts",0,1,26040,23586,1.48770090169694,"libdem"
"ranked",0,1,26040,23586,1.48770090169694,"libdem"
"x",0,1,26040,23586,1.48770090169694,"libdem"
"abandoning",0,1,26040,23586,1.48770090169694,"libdem"
"wrecked",0,1,26040,23586,1.48770090169694,"libdem"
"gig",0,1,26040,23586,1.48770090169694,"libdem"
"infections",0,1,26040,23586,1.48770090169694,"libdem"
"reporters",0,1,26040,23586,1.48770090169694,"libdem"
"nothing",0,1,26040,23586,1.48770090169694,"libdem"
"demonising",0,1,26040,23586,1.48770090169694,"libdem"
"specialisations",0,1,26040,23586,1.48770090169694,"libdem"
"disposal",0,1,26040,23586,1.48770090169694,"libdem"
"cups",0,1,26040,23586,1.48770090169694,"libdem"
"placement",0,1,26040,23586,1.48770090169694,"libdem"
"2.6",0,1,26040,23586,1.48770090169694,"libdem"
"longstanding",0,1,26040,23586,1.48770090169694,"libdem"
"posture",0,1,26040,23586,1.48770090169694,"libdem"
"cornwall",0,1,26040,23586,1.48770090169694,"libdem"
"dependence",0,1,26040,23586,1.48770090169694,"libdem"
"employee-owned",0,1,26040,23586,1.48770090169694,"libdem"
"unsustainable",0,1,26040,23586,1.48770090169694,"libdem"
"wired",0,1,26040,23586,1.48770090169694,"libdem"
"6.4",0,1,26040,23586,1.48770090169694,"libdem"
"valuable",0,1,26040,23586,1.48770090169694,"libdem"
"treasured",0,1,26040,23586,1.48770090169694,"libdem"
"lessening",0,1,26040,23586,1.48770090169694,"libdem"
"english-only",0,1,26040,23586,1.48770090169694,"libdem"
"identifiable",0,1,26040,23586,1.48770090169694,"libdem"
"snp",0,1,26040,23586,1.48770090169694,"libdem"
"parliaments",0,1,26040,23586,1.48770090169694,"libdem"
"eastern",0,1,26040,23586,1.48770090169694,"libdem"
"arrogant",0,1,26040,23586,1.48770090169694,"libdem"
"swift",0,1,26040,23586,1.48770090169694,"libdem"
"tab",0,1,26040,23586,1.48770090169694,"libdem"
"imbalance",0,1,26040,23586,1.48770090169694,"libdem"
"coroner",0,1,26040,23586,1.48770090169694,"libdem"
"substances",0,1,26040,23586,1.48770090169694,"libdem"
"cliff",0,1,26040,23586,1.48770090169694,"libdem"
"prescription",0,1,26040,23586,1.48770090169694,"libdem"
"3.8",0,1,26040,23586,1.48770090169694,"libdem"
"along",0,1,26040,23586,1.48770090169694,"libdem"
"coffee",0,1,26040,23586,1.48770090169694,"libdem"
"energy-efficiency",0,1,26040,23586,1.48770090169694,"libdem"
"destination",0,1,26040,23586,1.48770090169694,"libdem"
"scrutinised",0,1,26040,23586,1.48770090169694,"libdem"
"thames",0,1,26040,23586,1.48770090169694,"libdem"
"righting",0,1,26040,23586,1.48770090169694,"libdem"
"decriminalise",0,1,26040,23586,1.48770090169694,"libdem"
"sole",0,1,26040,23586,1.48770090169694,"libdem"
"worry",0,1,26040,23586,1.48770090169694,"libdem"
"reliefs",0,1,26040,23586,1.48770090169694,"libdem"
"reoffending",0,1,26040,23586,1.48770090169694,"libdem"
"st",0,1,26040,23586,1.48770090169694,"libdem"
"two-child",0,1,26040,23586,1.48770090169694,"libdem"
"unrepresentative",0,1,26040,23586,1.48770090169694,"libdem"
"wonder",0,1,26040,23586,1.48770090169694,"libdem"
"representing",0,1,26040,23586,1.48770090169694,"libdem"
"fosters",0,1,26040,23586,1.48770090169694,"libdem"
"penalise",0,1,26040,23586,1.48770090169694,"libdem"
"hague",0,1,26040,23586,1.48770090169694,"libdem"
"adopt",0,1,26040,23586,1.48770090169694,"libdem"
"diverting",0,1,26040,23586,1.48770090169694,"libdem"
"emails",0,1,26040,23586,1.48770090169694,"libdem"
"thameslink",0,1,26040,23586,1.48770090169694,"libdem"
"bottom",0,1,26040,23586,1.48770090169694,"libdem"
"narrowing",0,1,26040,23586,1.48770090169694,"libdem"
"antimicrobial",0,1,26040,23586,1.48770090169694,"libdem"
"underrepresented",0,1,26040,23586,1.48770090169694,"libdem"
"incidence",0,1,26040,23586,1.48770090169694,"libdem"
"incubators",0,1,26040,23586,1.48770090169694,"libdem"
"infrastructuredevelopment",0,1,26040,23586,1.48770090169694,"libdem"
"full-scale",0,1,26040,23586,1.48770090169694,"libdem"
"recommence",0,1,26040,23586,1.48770090169694,"libdem"
"abilities",0,1,26040,23586,1.48770090169694,"libdem"
"mature",0,1,26040,23586,1.48770090169694,"libdem"
"march",0,1,26040,23586,1.48770090169694,"libdem"
"coherent",0,1,26040,23586,1.48770090169694,"libdem"
"passionately",0,1,26040,23586,1.48770090169694,"libdem"
"9.2",0,1,26040,23586,1.48770090169694,"libdem"
"unelected",0,1,26040,23586,1.48770090169694,"libdem"
"deported",0,1,26040,23586,1.48770090169694,"libdem"
"cynically",0,1,26040,23586,1.48770090169694,"libdem"
"undergraduate",0,1,26040,23586,1.48770090169694,"libdem"
"disappoint",0,1,26040,23586,1.48770090169694,"libdem"
"hardship",0,1,26040,23586,1.48770090169694,"libdem"
"misuse",0,1,26040,23586,1.48770090169694,"libdem"
"advent",0,1,26040,23586,1.48770090169694,"libdem"
"heartlessness",0,1,26040,23586,1.48770090169694,"libdem"
"approved",0,1,26040,23586,1.48770090169694,"libdem"
"co-locate",0,1,26040,23586,1.48770090169694,"libdem"
"determination",0,1,26040,23586,1.48770090169694,"libdem"
"suiting",0,1,26040,23586,1.48770090169694,"libdem"
"top-quality",0,1,26040,23586,1.48770090169694,"libdem"
"2035",0,1,26040,23586,1.48770090169694,"libdem"
"candidate",0,1,26040,23586,1.48770090169694,"libdem"
"offering",0,1,26040,23586,1.48770090169694,"libdem"
"codified",0,1,26040,23586,1.48770090169694,"libdem"
"terrible",0,1,26040,23586,1.48770090169694,"libdem"
"2050",0,1,26040,23586,1.48770090169694,"libdem"
"prerequisite",0,1,26040,23586,1.48770090169694,"libdem"
"debates",0,1,26040,23586,1.48770090169694,"libdem"
"qualifying",0,1,26040,23586,1.48770090169694,"libdem"
"conclusions",0,1,26040,23586,1.48770090169694,"libdem"
"horizons",0,1,26040,23586,1.48770090169694,"libdem"
"scrappage",0,1,26040,23586,1.48770090169694,"libdem"
"southern",0,1,26040,23586,1.48770090169694,"libdem"
"antibiotic",0,1,26040,23586,1.48770090169694,"libdem"
"farron",0,1,26040,23586,1.48770090169694,"libdem"
"skin",0,1,26040,23586,1.48770090169694,"libdem"
"somewhere",0,1,26040,23586,1.48770090169694,"libdem"
"televised",0,1,26040,23586,1.48770090169694,"libdem"
"killer",0,1,26040,23586,1.48770090169694,"libdem"
"walk",0,1,26040,23586,1.48770090169694,"libdem"
"divide",0,1,26040,23586,1.48770090169694,"libdem"
"4.5",0,1,26040,23586,1.48770090169694,"libdem"
"shocks",0,1,26040,23586,1.48770090169694,"libdem"
"median",0,1,26040,23586,1.48770090169694,"libdem"
"irish",0,1,26040,23586,1.48770090169694,"libdem"
"boundaries",0,1,26040,23586,1.48770090169694,"libdem"
"alienated",0,1,26040,23586,1.48770090169694,"libdem"
"removed",0,1,26040,23586,1.48770090169694,"libdem"
"twin-track",0,1,26040,23586,1.48770090169694,"libdem"
"swathes",0,1,26040,23586,1.48770090169694,"libdem"
"remodel",0,1,26040,23586,1.48770090169694,"libdem"
"5p",0,1,26040,23586,1.48770090169694,"libdem"
"flooding",0,1,26040,23586,1.48770090169694,"libdem"
"profit-making",0,1,26040,23586,1.48770090169694,"libdem"
"6.6",0,1,26040,23586,1.48770090169694,"libdem"
"start-up",0,1,26040,23586,1.48770090169694,"libdem"
"behalf",0,1,26040,23586,1.48770090169694,"libdem"
"garden",0,1,26040,23586,1.48770090169694,"libdem"
"publishing",0,1,26040,23586,1.48770090169694,"libdem"
"candidates",0,1,26040,23586,1.48770090169694,"libdem"
"accrue",0,1,26040,23586,1.48770090169694,"libdem"
"tree",0,1,26040,23586,1.48770090169694,"libdem"
"place-based",0,1,26040,23586,1.48770090169694,"libdem"
"installing",0,1,26040,23586,1.48770090169694,"libdem"
"disastrous",0,1,26040,23586,1.48770090169694,"libdem"
"alter",0,1,26040,23586,1.48770090169694,"libdem"
"110",0,1,26040,23586,1.48770090169694,"libdem"
"21,000",0,1,26040,23586,1.48770090169694,"libdem"
"disposable",0,1,26040,23586,1.48770090169694,"libdem"
"ewins",0,1,26040,23586,1.48770090169694,"libdem"
"hospices",0,1,26040,23586,1.48770090169694,"libdem"
"healthier",0,1,26040,23586,1.48770090169694,"libdem"
"3.2",0,1,26040,23586,1.48770090169694,"libdem"
"explicitly",0,1,26040,23586,1.48770090169694,"libdem"
"tracking",0,1,26040,23586,1.48770090169694,"libdem"
"decentralise",0,1,26040,23586,1.48770090169694,"libdem"
"disproportionate",0,1,26040,23586,1.48770090169694,"libdem"
"surgeries",0,1,26040,23586,1.48770090169694,"libdem"
"follow-up",0,1,26040,23586,1.48770090169694,"libdem"
"took",0,1,26040,23586,1.48770090169694,"libdem"
