"Token","Freq2001","Freq2017","c","d","GStat","Association"
"grow",0,2,33909,26038,3.33552842335066,"2017"
"ambassador",0,2,33909,26038,3.33552842335066,"2017"
"tear",0,2,33909,26038,3.33552842335066,"2017"
"fill",0,2,33909,26038,3.33552842335066,"2017"
"forests",0,2,33909,26038,3.33552842335066,"2017"
"eliminating",0,2,33909,26038,3.33552842335066,"2017"
"alteration",0,2,33909,26038,3.33552842335066,"2017"
"closures",0,2,33909,26038,3.33552842335066,"2017"
"bedroom",0,2,33909,26038,3.33552842335066,"2017"
"sectoral",0,2,33909,26038,3.33552842335066,"2017"
"reintroducing",0,2,33909,26038,3.33552842335066,"2017"
"placements",0,2,33909,26038,3.33552842335066,"2017"
"re-establish",0,2,33909,26038,3.33552842335066,"2017"
"adjudicator",0,2,33909,26038,3.33552842335066,"2017"
"uncrpd",0,2,33909,26038,3.33552842335066,"2017"
"ihl",0,2,33909,26038,3.33552842335066,"2017"
"retrain",0,2,33909,26038,3.33552842335066,"2017"
"plurality",0,2,33909,26038,3.33552842335066,"2017"
"opposes",0,2,33909,26038,3.33552842335066,"2017"
"suspend",0,2,33909,26038,3.33552842335066,"2017"
"operator",0,2,33909,26038,3.33552842335066,"2017"
"premier",0,2,33909,26038,3.33552842335066,"2017"
"fought",0,2,33909,26038,3.33552842335066,"2017"
"slogans",0,2,33909,26038,3.33552842335066,"2017"
"credibility",0,2,33909,26038,3.33552842335066,"2017"
"24-year",0,2,33909,26038,3.33552842335066,"2017"
"palestine",0,2,33909,26038,3.33552842335066,"2017"
"migrants",0,2,33909,26038,3.33552842335066,"2017"
"stigma",0,2,33909,26038,3.33552842335066,"2017"
"deserves",0,2,33909,26038,3.33552842335066,"2017"
"audit",0,2,33909,26038,3.33552842335066,"2017"
"failures",0,2,33909,26038,3.33552842335066,"2017"
"scale",0,2,33909,26038,3.33552842335066,"2017"
"space",0,2,33909,26038,3.33552842335066,"2017"
"20:1",0,2,33909,26038,3.33552842335066,"2017"
"stamp",0,2,33909,26038,3.33552842335066,"2017"
"guided",0,2,33909,26038,3.33552842335066,"2017"
"displaced",0,2,33909,26038,3.33552842335066,"2017"
"unnecessary",0,2,33909,26038,3.33552842335066,"2017"
"shrinking",0,2,33909,26038,3.33552842335066,"2017"
"islamophobia",0,2,33909,26038,3.33552842335066,"2017"
"infection",0,2,33909,26038,3.33552842335066,"2017"
"stages",0,2,33909,26038,3.33552842335066,"2017"
"fracking",0,2,33909,26038,3.33552842335066,"2017"
"belt",0,2,33909,26038,3.33552842335066,"2017"
"processes",0,2,33909,26038,3.33552842335066,"2017"
"revenues",0,2,33909,26038,3.33552842335066,"2017"
"cambridge",0,2,33909,26038,3.33552842335066,"2017"
"resolutions",0,2,33909,26038,3.33552842335066,"2017"
"clamp",0,2,33909,26038,3.33552842335066,"2017"
"consulting",0,2,33909,26038,3.33552842335066,"2017"
"allowed",0,2,33909,26038,3.33552842335066,"2017"
"element",0,2,33909,26038,3.33552842335066,"2017"
"content",0,2,33909,26038,3.33552842335066,"2017"
"pharmacy",0,2,33909,26038,3.33552842335066,"2017"
"interwoven",0,2,33909,26038,3.33552842335066,"2017"
"hunting",0,2,33909,26038,3.33552842335066,"2017"
"kinship",0,2,33909,26038,3.33552842335066,"2017"
"forcing",0,2,33909,26038,3.33552842335066,"2017"
"charter",0,2,33909,26038,3.33552842335066,"2017"
"vale",0,2,33909,26038,3.33552842335066,"2017"
"slashed",0,2,33909,26038,3.33552842335066,"2017"
"closed",0,2,33909,26038,3.33552842335066,"2017"
"counselling",0,2,33909,26038,3.33552842335066,"2017"
"emission",0,2,33909,26038,3.33552842335066,"2017"
"collection",0,2,33909,26038,3.33552842335066,"2017"
"euratom",0,2,33909,26038,3.33552842335066,"2017"
"differences",0,2,33909,26038,3.33552842335066,"2017"
"bogus",0,2,33909,26038,3.33552842335066,"2017"
"investigation",0,2,33909,26038,3.33552842335066,"2017"
"awareness",0,2,33909,26038,3.33552842335066,"2017"
"reports",0,2,33909,26038,3.33552842335066,"2017"
"oceans",0,2,33909,26038,3.33552842335066,"2017"
"obesity",0,2,33909,26038,3.33552842335066,"2017"
"liberties",0,2,33909,26038,3.33552842335066,"2017"
"sudan",0,2,33909,26038,3.33552842335066,"2017"
"pregnant",0,2,33909,26038,3.33552842335066,"2017"
"sainsbury",0,2,33909,26038,3.33552842335066,"2017"
"co-operatives",0,2,33909,26038,3.33552842335066,"2017"
"signed",0,2,33909,26038,3.33552842335066,"2017"
"shames",0,2,33909,26038,3.33552842335066,"2017"
"little",0,2,33909,26038,3.33552842335066,"2017"
"routine",0,2,33909,26038,3.33552842335066,"2017"
"sign",0,2,33909,26038,3.33552842335066,"2017"
"refuges",0,2,33909,26038,3.33552842335066,"2017"
"home-owners",0,2,33909,26038,3.33552842335066,"2017"
"launched",0,2,33909,26038,3.33552842335066,"2017"
"germany",0,2,33909,26038,3.33552842335066,"2017"
"supporters",0,2,33909,26038,3.33552842335066,"2017"
"privatisations",0,2,33909,26038,3.33552842335066,"2017"
"admissions",0,2,33909,26038,3.33552842335066,"2017"
"violations",0,2,33909,26038,3.33552842335066,"2017"
"counter-terrorism",0,2,33909,26038,3.33552842335066,"2017"
"certainty",0,2,33909,26038,3.33552842335066,"2017"
"debts",0,2,33909,26038,3.33552842335066,"2017"
"discriminate",0,2,33909,26038,3.33552842335066,"2017"
"a&e",0,2,33909,26038,3.33552842335066,"2017"
"entire",0,2,33909,26038,3.33552842335066,"2017"
"cyber",0,2,33909,26038,3.33552842335066,"2017"
"mix",0,2,33909,26038,3.33552842335066,"2017"
"branch",0,2,33909,26038,3.33552842335066,"2017"
"resourcing",0,2,33909,26038,3.33552842335066,"2017"
"votes",0,2,33909,26038,3.33552842335066,"2017"
"beneficiaries",0,2,33909,26038,3.33552842335066,"2017"
"leaseholders",0,2,33909,26038,3.33552842335066,"2017"
"envy",0,2,33909,26038,3.33552842335066,"2017"
"hacking",0,2,33909,26038,3.33552842335066,"2017"
"meaning",0,2,33909,26038,3.33552842335066,"2017"
"bidding",0,2,33909,26038,3.33552842335066,"2017"
"mandatory",0,2,33909,26038,3.33552842335066,"2017"
"speak",0,2,33909,26038,3.33552842335066,"2017"
"unlawful",0,2,33909,26038,3.33552842335066,"2017"
"rescue",0,2,33909,26038,3.33552842335066,"2017"
"institution",0,2,33909,26038,3.33552842335066,"2017"
"driver",0,2,33909,26038,3.33552842335066,"2017"
"restorative",0,2,33909,26038,3.33552842335066,"2017"
"struggles",0,2,33909,26038,3.33552842335066,"2017"
"9.6",0,2,33909,26038,3.33552842335066,"2017"
"sometimes",0,2,33909,26038,3.33552842335066,"2017"
"electrification",0,2,33909,26038,3.33552842335066,"2017"
"unaccountable",0,2,33909,26038,3.33552842335066,"2017"
"struggle",0,2,33909,26038,3.33552842335066,"2017"
"harder",0,2,33909,26038,3.33552842335066,"2017"
"agreements",2,6,33907,26034,3.28865016496473,"2017"
"expansion",2,6,33907,26034,3.28865016496473,"2017"
"farmers",2,6,33907,26034,3.28865016496473,"2017"
"retain",2,6,33907,26034,3.28865016496473,"2017"
"reverse",2,6,33907,26034,3.28865016496473,"2017"
"enforcement",2,6,33907,26034,3.28865016496473,"2017"
"21st",2,6,33907,26034,3.28865016496473,"2017"
"manufacturing",2,6,33907,26034,3.28865016496473,"2017"
"procurement",2,6,33907,26034,3.28865016496473,"2017"
"exports",2,6,33907,26034,3.28865016496473,"2017"
"putting",2,6,33907,26034,3.28865016496473,"2017"
"keeping",2,6,33907,26034,3.28865016496473,"2017"
"violence",5,10,33904,26030,3.28074450640509,"2017"
"barriers",5,10,33904,26030,3.28074450640509,"2017"
"against",13,19,33896,26021,3.27388539963461,"2017"
"disabilities",14,20,33895,26020,3.24143959701836,"2017"
"too",18,24,33891,26016,3.17656347135677,"2017"
"gap",6,11,33903,26029,3.10913704790565,"2017"
"domestic",6,11,33903,26029,3.10913704790565,"2017"
"they",69,71,33840,25969,2.99689583829853,"2017"
"funding",33,38,33876,26002,2.91008487543417,"2017"
"climate",8,13,33901,26027,2.88821684053075,"2017"
"growing",8,13,33901,26027,2.88821684053075,"2017"
"commit",3,7,33906,26033,2.87612087208213,"2017"
"obligations",3,7,33906,26033,2.87612087208213,"2017"
"may",3,7,33906,26033,2.87612087208213,"2017"
"ending",3,7,33906,26033,2.87612087208213,"2017"
"social",29,34,33880,26006,2.81539282846888,"2017"
"period",1,4,33908,26036,2.80671323086029,"2017"
"reviewing",1,4,33908,26036,2.80671323086029,"2017"
"royal",1,4,33908,26036,2.80671323086029,"2017"
"nationals",1,4,33908,26036,2.80671323086029,"2017"
"sex",1,4,33908,26036,2.80671323086029,"2017"
"faced",1,4,33908,26036,2.80671323086029,"2017"
"banking",1,4,33908,26036,2.80671323086029,"2017"
"deals",1,4,33908,26036,2.80671323086029,"2017"
"ground",1,4,33908,26036,2.80671323086029,"2017"
"institute",1,4,33908,26036,2.80671323086029,"2017"
"instead",1,4,33908,26036,2.80671323086029,"2017"
"tribunal",1,4,33908,26036,2.80671323086029,"2017"
"importance",1,4,33908,26036,2.80671323086029,"2017"
"recognise",1,4,33908,26036,2.80671323086029,"2017"
"regime",1,4,33908,26036,2.80671323086029,"2017"
"proposal",1,4,33908,26036,2.80671323086029,"2017"
"sides",1,4,33908,26036,2.80671323086029,"2017"
"maintenance",1,4,33908,26036,2.80671323086029,"2017"
"size",1,4,33908,26036,2.80671323086029,"2017"
"broad",1,4,33908,26036,2.80671323086029,"2017"
"gdp",1,4,33908,26036,2.80671323086029,"2017"
"rebuild",1,4,33908,26036,2.80671323086029,"2017"
"ask",1,4,33908,26036,2.80671323086029,"2017"
"world-leading",1,4,33908,26036,2.80671323086029,"2017"
"limit",1,4,33908,26036,2.80671323086029,"2017"
"broadband",1,4,33908,26036,2.80671323086029,"2017"
"annually",1,4,33908,26036,2.80671323086029,"2017"
"eu",25,30,33884,26010,2.73383023055088,"2017"
"human",11,16,33898,26024,2.72201842738783,"2017"
"hold",4,8,33905,26032,2.62446365155776,"2017"
"network",4,8,33905,26032,2.62446365155776,"2017"
"failure",4,8,33905,26032,2.62446365155776,"2017"
"immigration",4,8,33905,26032,2.62446365155776,"2017"
"a",550,467,33359,25573,2.58474996571177,"2017"
"industries",5,9,33904,26031,2.45901909866272,"2017"
"london",5,9,33904,26031,2.45901909866272,"2017"
"decisions",5,9,33904,26031,2.45901909866272,"2017"
"digital",5,9,33904,26031,2.45901909866272,"2017"
"access",31,35,33878,26005,2.44854829593493,"2017"
"`",29,33,33880,26007,2.39447879635748,"2017"
"public",76,75,33833,25965,2.37294673145921,"2017"
"working",28,32,33881,26008,2.36823279484743,"2017"
"equal",6,10,33903,26030,2.34558065492136,"2017"
"whole",7,11,33902,26029,2.26606288838722,"2017"
"face",7,11,33902,26029,2.26606288838722,"2017"
"bringing",2,5,33907,26035,2.24234522839858,"2017"
"overseas",2,5,33907,26035,2.24234522839858,"2017"
"vulnerable",2,5,33907,26035,2.24234522839858,"2017"
"taxes",2,5,33907,26035,2.24234522839858,"2017"
"safeguard",2,5,33907,26035,2.24234522839858,"2017"
"cultural",2,5,33907,26035,2.24234522839858,"2017"
"problem",2,5,33907,26035,2.24234522839858,"2017"
"demand",2,5,33907,26035,2.24234522839858,"2017"
"profits",2,5,33907,26035,2.24234522839858,"2017"
"options",2,5,33907,26035,2.24234522839858,"2017"
"music",2,5,33907,26035,2.24234522839858,"2017"
"insurance",2,5,33907,26035,2.24234522839858,"2017"
"transformation",2,5,33907,26035,2.24234522839858,"2017"
"pressures",2,5,33907,26035,2.24234522839858,"2017"
"both",8,12,33901,26028,2.20994755638481,"2017"
"2",8,12,33901,26028,2.20994755638481,"2017"
"building",8,12,33901,26028,2.20994755638481,"2017"
"union",8,12,33901,26028,2.20994755638481,"2017"
"free",21,25,33888,26015,2.20563279046745,"2017"
"towards",9,13,33900,26027,2.17068047181689,"2017"
"secure",9,13,33900,26027,2.17068047181689,"2017"
"few",10,14,33899,26026,2.14395680729796,"2017"
"these",17,21,33892,26019,2.13982307550312,"2017"
"age",10,15,33899,26025,2.7626674443502,"2017"
"of",770,642,33139,25398,2.4187501258251,"2017"
"reduce",16,20,33893,26020,2.1285143573756,"2017"
"party",11,15,33898,26025,2.1268288185702,"2017"
"any",11,15,33898,26025,2.1268288185702,"2017"
"practices",3,6,33906,26034,1.96824878383612,"2017"
"providers",3,6,33906,26034,1.96824878383612,"2017"
"run",3,6,33906,26034,1.96824878383612,"2017"
"transition",3,6,33906,26034,1.96824878383612,"2017"
"abuse",3,6,33906,26034,1.96824878383612,"2017"
"long",3,6,33906,26034,1.96824878383612,"2017"
"strengthening",3,6,33906,26034,1.96824878383612,"2017"
"cap",3,6,33906,26034,1.96824878383612,"2017"
"risk",4,7,33905,26033,1.81229147427444,"2017"
"throughout",4,7,33905,26033,1.81229147427444,"2017"
"remains",4,7,33905,26033,1.81229147427444,"2017"
"taking",4,7,33905,26033,1.81229147427444,"2017"
"regulations",4,7,33905,26033,1.81229147427444,"2017"
"students",4,7,33905,26033,1.81229147427444,"2017"
"all",106,98,33803,25942,1.75290843334917,"2017"
"society",20,23,33889,26017,1.75021118050247,"2017"
"works",5,8,33904,26032,1.71704002695979,"2017"
"process",5,8,33904,26032,1.71704002695979,"2017"
"chagos",0,1,33909,26039,1.66774248887379,"2017"
"broke",0,1,33909,26039,1.66774248887379,"2017"
"morning",0,1,33909,26039,1.66774248887379,"2017"
"acting",0,1,33909,26039,1.66774248887379,"2017"
"prosecutions",0,1,33909,26039,1.66774248887379,"2017"
"customer",0,1,33909,26039,1.66774248887379,"2017"
"mistake",0,1,33909,26039,1.66774248887379,"2017"
"eroded",0,1,33909,26039,1.66774248887379,"2017"
"fan",0,1,33909,26039,1.66774248887379,"2017"
"advancement",0,1,33909,26039,1.66774248887379,"2017"
"appetite",0,1,33909,26039,1.66774248887379,"2017"
"compensating",0,1,33909,26039,1.66774248887379,"2017"
"administered",0,1,33909,26039,1.66774248887379,"2017"
"2027",0,1,33909,26039,1.66774248887379,"2017"
"redirecting",0,1,33909,26039,1.66774248887379,"2017"
"downsizing",0,1,33909,26039,1.66774248887379,"2017"
"biodiversity",0,1,33909,26039,1.66774248887379,"2017"
"esteem",0,1,33909,26039,1.66774248887379,"2017"
"relentlessly",0,1,33909,26039,1.66774248887379,"2017"
"colludes",0,1,33909,26039,1.66774248887379,"2017"
"breaks",0,1,33909,26039,1.66774248887379,"2017"
"scroungers",0,1,33909,26039,1.66774248887379,"2017"
"inevitable",0,1,33909,26039,1.66774248887379,"2017"
"seas",0,1,33909,26039,1.66774248887379,"2017"
"plug",0,1,33909,26039,1.66774248887379,"2017"
"learner",0,1,33909,26039,1.66774248887379,"2017"
"officer",0,1,33909,26039,1.66774248887379,"2017"
"breadth",0,1,33909,26039,1.66774248887379,"2017"
"retail",0,1,33909,26039,1.66774248887379,"2017"
"commence",0,1,33909,26039,1.66774248887379,"2017"
"somalia",0,1,33909,26039,1.66774248887379,"2017"
"outlines",0,1,33909,26039,1.66774248887379,"2017"
"exhaust",0,1,33909,26039,1.66774248887379,"2017"
"ivory",0,1,33909,26039,1.66774248887379,"2017"
"upfront",0,1,33909,26039,1.66774248887379,"2017"
"substitute",0,1,33909,26039,1.66774248887379,"2017"
"like-for-like",0,1,33909,26039,1.66774248887379,"2017"
"soaring",0,1,33909,26039,1.66774248887379,"2017"
"covers",0,1,33909,26039,1.66774248887379,"2017"
"inaction",0,1,33909,26039,1.66774248887379,"2017"
"christmas",0,1,33909,26039,1.66774248887379,"2017"
"devices",0,1,33909,26039,1.66774248887379,"2017"
"exclude",0,1,33909,26039,1.66774248887379,"2017"
"considerations",0,1,33909,26039,1.66774248887379,"2017"
"two-state",0,1,33909,26039,1.66774248887379,"2017"
"undercutting",0,1,33909,26039,1.66774248887379,"2017"
"superfast",0,1,33909,26039,1.66774248887379,"2017"
"2019",0,1,33909,26039,1.66774248887379,"2017"
"aspire",0,1,33909,26039,1.66774248887379,"2017"
"native",0,1,33909,26039,1.66774248887379,"2017"
"noise",0,1,33909,26039,1.66774248887379,"2017"
"cruelty-free",0,1,33909,26039,1.66774248887379,"2017"
"homelands",0,1,33909,26039,1.66774248887379,"2017"
"under-21s",0,1,33909,26039,1.66774248887379,"2017"
"reflected",0,1,33909,26039,1.66774248887379,"2017"
"parker",0,1,33909,26039,1.66774248887379,"2017"
"iraq",0,1,33909,26039,1.66774248887379,"2017"
"traveller",0,1,33909,26039,1.66774248887379,"2017"
"library",0,1,33909,26039,1.66774248887379,"2017"
"unseen",0,1,33909,26039,1.66774248887379,"2017"
"welsh-language",0,1,33909,26039,1.66774248887379,"2017"
"shrewsbury",0,1,33909,26039,1.66774248887379,"2017"
"zero-carbon",0,1,33909,26039,1.66774248887379,"2017"
"grassroots",0,1,33909,26039,1.66774248887379,"2017"
"assistance",0,1,33909,26039,1.66774248887379,"2017"
"applying",0,1,33909,26039,1.66774248887379,"2017"
"urges",0,1,33909,26039,1.66774248887379,"2017"
"off-screen",0,1,33909,26039,1.66774248887379,"2017"
"cross-whitehall",0,1,33909,26039,1.66774248887379,"2017"
"referrals",0,1,33909,26039,1.66774248887379,"2017"
"sikh",0,1,33909,26039,1.66774248887379,"2017"
"indexation",0,1,33909,26039,1.66774248887379,"2017"
"prohibiting",0,1,33909,26039,1.66774248887379,"2017"
"pretend",0,1,33909,26039,1.66774248887379,"2017"
"champions",0,1,33909,26039,1.66774248887379,"2017"
"sanction",0,1,33909,26039,1.66774248887379,"2017"
"procurements",0,1,33909,26039,1.66774248887379,"2017"
"cammell",0,1,33909,26039,1.66774248887379,"2017"
"assignment",0,1,33909,26039,1.66774248887379,"2017"
"abject",0,1,33909,26039,1.66774248887379,"2017"
"equipped",0,1,33909,26039,1.66774248887379,"2017"
"ecosystem",0,1,33909,26039,1.66774248887379,"2017"
"flexibilities",0,1,33909,26039,1.66774248887379,"2017"
"deer",0,1,33909,26039,1.66774248887379,"2017"
"shifted",0,1,33909,26039,1.66774248887379,"2017"
"burial",0,1,33909,26039,1.66774248887379,"2017"
"diminishing",0,1,33909,26039,1.66774248887379,"2017"
"worldwide",0,1,33909,26039,1.66774248887379,"2017"
"indiscriminate",0,1,33909,26039,1.66774248887379,"2017"
"polluting",0,1,33909,26039,1.66774248887379,"2017"
"enforcing",0,1,33909,26039,1.66774248887379,"2017"
"abduction",0,1,33909,26039,1.66774248887379,"2017"
"puppies",0,1,33909,26039,1.66774248887379,"2017"
"baseline",0,1,33909,26039,1.66774248887379,"2017"
"retailers",0,1,33909,26039,1.66774248887379,"2017"
"else",0,1,33909,26039,1.66774248887379,"2017"
"commissioners",0,1,33909,26039,1.66774248887379,"2017"
"preventable",0,1,33909,26039,1.66774248887379,"2017"
"suicide",0,1,33909,26039,1.66774248887379,"2017"
"coaches",0,1,33909,26039,1.66774248887379,"2017"
"repressive",0,1,33909,26039,1.66774248887379,"2017"
"buck",0,1,33909,26039,1.66774248887379,"2017"
"inferior",0,1,33909,26039,1.66774248887379,"2017"
"encouragement",0,1,33909,26039,1.66774248887379,"2017"
"alleviate",0,1,33909,26039,1.66774248887379,"2017"
"residential",0,1,33909,26039,1.66774248887379,"2017"
"heroes",0,1,33909,26039,1.66774248887379,"2017"
"equalities",0,1,33909,26039,1.66774248887379,"2017"
"guards",0,1,33909,26039,1.66774248887379,"2017"
"versatile",0,1,33909,26039,1.66774248887379,"2017"
"crash",0,1,33909,26039,1.66774248887379,"2017"
"derogation",0,1,33909,26039,1.66774248887379,"2017"
"over-train",0,1,33909,26039,1.66774248887379,"2017"
"owe",0,1,33909,26039,1.66774248887379,"2017"
"adjust",0,1,33909,26039,1.66774248887379,"2017"
"bewildering",0,1,33909,26039,1.66774248887379,"2017"
"championing",0,1,33909,26039,1.66774248887379,"2017"
"becoming",0,1,33909,26039,1.66774248887379,"2017"
"proof",0,1,33909,26039,1.66774248887379,"2017"
"bulldozed",0,1,33909,26039,1.66774248887379,"2017"
"sugar",0,1,33909,26039,1.66774248887379,"2017"
"assaulting",0,1,33909,26039,1.66774248887379,"2017"
"guidelines",0,1,33909,26039,1.66774248887379,"2017"
"jobs-first",0,1,33909,26039,1.66774248887379,"2017"
"aggressive",0,1,33909,26039,1.66774248887379,"2017"
"trustee",0,1,33909,26039,1.66774248887379,"2017"
"colombia",0,1,33909,26039,1.66774248887379,"2017"
"prosecute",0,1,33909,26039,1.66774248887379,"2017"
"undermine",0,1,33909,26039,1.66774248887379,"2017"
"unaddressed",0,1,33909,26039,1.66774248887379,"2017"
"600",0,1,33909,26039,1.66774248887379,"2017"
"6,600",0,1,33909,26039,1.66774248887379,"2017"
"allegations",0,1,33909,26039,1.66774248887379,"2017"
"holistic",0,1,33909,26039,1.66774248887379,"2017"
"inclusivity",0,1,33909,26039,1.66774248887379,"2017"
"discharging",0,1,33909,26039,1.66774248887379,"2017"
"ultrafast",0,1,33909,26039,1.66774248887379,"2017"
"equip",0,1,33909,26039,1.66774248887379,"2017"
"israel",0,1,33909,26039,1.66774248887379,"2017"
"part-privatisation",0,1,33909,26039,1.66774248887379,"2017"
